"sample_id","device_timestamp_ns","voltage_uV"
"4489","599616122072911488","-282"
"4490","599616122080605056","-234"
"4491","599616122088298624","-250"
"4492","599616122095992064","-219"
"4493","599616122103685632","-166"
"4494","599616122111379200","-94"
"4495","599616122119072640","-50"
"4496","599616122126766208","-103"
"4497","599616122134459776","-152"
"4498","599616122142153344","-82"
"4499","599616122149846784","26"
"4500","599616122157540352","55"
"4501","599616122165233920","31"
"4502","599616122172927488","65"
"4503","599616122180620928","108"
"4504","599616122188314496","91"
"4505","599616122196008064","65"
"4506","599616122203701504","69"
"4507","599616122211395072","108"
"4508","599616122219088640","123"
"4509","599616122226782208","101"
"4510","599616122234475648","86"
"4511","599616122242169216","94"
"4512","599616122249862784","79"
"4513","599616122257556224","41"
"4514","599616122265249792","28"
"4515","599616122272943360","9"
"4516","599616122280636928","-43"
"4517","599616122288330368","-96"
"4518","599616122296023936","-139"
"4519","599616122303717504","-159"
"4520","599616122311410944","-171"
"4521","599616122319104512","-188"
"4522","599616122326798080","-207"
"4523","599616122334491648","-226"
"4524","599616122342185088","-231"
"4525","599616122349878656","-246"
"4526","599616122357572184","-263"
"4527","599616122365265792","-234"
"4528","599616122372959360","-183"
"4529","599616122380652800","-149"
"4530","599616122388346368","-137"
"4531","599616122396039936","-132"
"4532","599616122403733504","-125"
"4533","599616122411426944","-132"
"4534","599616122419120512","-156"
"4535","599616122426814080","-168"
"4536","599616122434507520","-171"
"4537","599616122442201088","-183"
"4538","599616122449894656","-180"
"4539","599616122457588224","-188"
"4540","599616122465281664","-260"
"4541","599616122472975232","-308"
"4542","599616122480668800","-229"
"4543","599616122488362368","-2"
"4544","599616122496055808","357"
"4545","599616122503749376","535"
"4546","599616122511442944","250"
"4547","599616122519136384","-123"
"4548","599616122526829952","-197"
"4549","599616122534523520","-168"
"4550","599616122542217088","-180"
"4551","599616122549910528","-156"
"4552","599616122557604096","-123"
"4553","599616122565297664","-120"
"4554","599616122572991104","-108"
"4555","599616122580684672","-50"
"4556","599616122588378240","4"
"4557","599616122596071808","31"
"4558","599616122603765248","55"
"4559","599616122611458816","67"
"4560","599616122619152384","45"
"4561","599616122626845824","31"
"4562","599616122634539392","43"
"4563","599616122642232960","33"
"4564","599616122649926528","7"
"4565","599616122657619968","0"
"4566","599616122665313536","-7"
"4567","599616122673007104","-9"
"4568","599616122680700544","-7"
"4569","599616122688394112","-12"
"4570","599616122696087680","-21"
"4571","599616122703781248","-45"
"4572","599616122711474688","-60"
"4573","599616122719168256","-50"
"4574","599616122726861824","-50"
"4575","599616122734555392","-72"
"4576","599616122742248832","-96"
"4577","599616122749942400","-120"
"4578","599616122757635968","-154"
"4579","599616122765329408","-173"
"4580","599616122773022976","-188"
"4581","599616122780716544","-205"
"4582","599616122788410112","-219"
"4583","599616122796103552","-226"
"4584","599616122803797120","-238"
"4585","599616122811490688","-253"
"4586","599616122819184128","-260"
"4587","599616122826877696","-236"
"4588","599616122834571264","-166"
"4589","599616122842264832","-103"
"4590","599616122849958272","-94"
"4591","599616122857651840","-101"
"4592","599616122865345408","-89"
"4593","599616122873038848","-79"
"4594","599616122880732416","-94"
"4595","599616122888425984","-115"
"4596","599616122896119552","-108"
"4597","599616122903812992","-79"
"4598","599616122911506560","-69"
"4599","599616122919200024","-98"
"4600","599616122926893568","-161"
"4601","599616122934587136","-209"
"4602","599616122942280576","-91"
"4603","599616122949974144","275"
"4604","599616122957667712","680"
"4605","599616122965361280","661"
"4606","599616122973054720","147"
"4607","599616122980748288","-255"
"4608","599616122988441856","-272"
"4609","599616122996135296","-238"
"4610","599616123003828864","-263"
"4611","599616123011522432","-248"
"4612","599616123019216000","-226"
"4613","599616123026909440","-236"
"4614","599616123034603008","-241"
"4615","599616123042296576","-226"
"4616","599616123049990144","-207"
"4617","599616123057683584","-202"
"4618","599616123065377152","-197"
"4619","599616123073070720","-180"
"4620","599616123080764160","-166"
"4621","599616123088457728","-159"
"4622","599616123096151296","-139"
"4623","599616123103844864","-113"
"4624","599616123111538304","-89"
"4625","599616123119231872","-79"
"4626","599616123126925440","-91"
"4627","599616123134618880","-91"
"4628","599616123142312448","-67"
"4629","599616123150006016","-41"
"4630","599616123157699584","-28"
"4631","599616123165393024","-45"
"4632","599616123173086592","-67"
"4633","599616123180780160","-55"
"4634","599616123188473600","-26"
"4635","599616123196167168","-41"
"4636","599616123203860736","-91"
"4637","599616123211554304","-118"
"4638","599616123219247744","-137"
"4639","599616123226941312","-188"
"4640","599616123234634880","-214"
"4641","599616123242328320","-197"
"4642","599616123250021888","-185"
"4643","599616123257715456","-185"
"4644","599616123265409024","-188"
"4645","599616123273102464","-190"
"4646","599616123280796032","-200"
"4647","599616123288489600","-197"
"4648","599616123296183168","-139"
"4649","599616123303876608","-69"
"4650","599616123311570176","-72"
"4651","599616123319263744","-98"
"4652","599616123326957184","-77"
"4653","599616123334650752","-84"
"4654","599616123342344320","-154"
"4655","599616123350037888","-168"
"4656","599616123357731328","-101"
"4657","599616123365424896","-69"
"4658","599616123373118464","-103"
"4659","599616123380811904","-156"
"4660","599616123388505472","-212"
"4661","599616123396199040","-214"
"4662","599616123403892608","-21"
"4663","599616123411586048","364"
"4664","599616123419279616","663"
"4665","599616123426973184","482"
"4666","599616123434666624","-36"
"4667","599616123442360192","-299"
"4668","599616123450053760","-260"
"4669","599616123457747328","-234"
"4670","599616123465440768","-197"
"4671","599616123473134336","-147"
"4672","599616123480827864","-147"
"4673","599616123488521472","-156"
"4674","599616123496215040","-139"
"4675","599616123503908480","-118"
"4676","599616123511602048","-113"
"4677","599616123519295616","-115"
"4678","599616123526989184","-96"
"4679","599616123534682624","-74"
"4680","599616123542376192","-65"
"4681","599616123550069760","-48"
"4682","599616123557763200","-26"
"4683","599616123565456768","-16"
"4684","599616123573150336","-9"
"4685","599616123580843904","7"
"4686","599616123588537344","16"
"4687","599616123596230912","19"
"4688","599616123603924480","14"
"4689","599616123611618048","12"
"4690","599616123619311488","14"
"4691","599616123627005056","7"
"4692","599616123634698624","-14"
"4693","599616123642392064","-26"
"4694","599616123650085632","-12"
"4695","599616123657779200","-28"
"4696","599616123665472768","-82"
"4697","599616123673166208","-98"
"4698","599616123680859776","-96"
"4699","599616123688553344","-127"
"4700","599616123696246784","-152"
"4701","599616123703940352","-156"
"4702","599616123711633920","-156"
"4703","599616123719327488","-137"
"4704","599616123727020928","-142"
"4705","599616123734714496","-161"
"4706","599616123742408064","-154"
"4707","599616123750101504","-144"
"4708","599616123757795072","-125"
"4709","599616123765488640","-77"
"4710","599616123773182208","-55"
"4711","599616123780875648","-79"
"4712","599616123788569216","-98"
"4713","599616123796262784","-106"
"4714","599616123803956224","-123"
"4715","599616123811649792","-130"
"4716","599616123819343360","-120"
"4717","599616123827036928","-120"
"4718","599616123834730368","-123"
"4719","599616123842423936","-125"
"4720","599616123850117504","-171"
"4721","599616123857811072","-217"
"4722","599616123865504512","-106"
"4723","599616123873198080","180"
"4724","599616123880891648","468"
"4725","599616123888585088","477"
"4726","599616123896278656","137"
"4727","599616123903972224","-176"
"4728","599616123911665792","-209"
"4729","599616123919359232","-168"
"4730","599616123927052800","-161"
"4731","599616123934746368","-142"
"4732","599616123942439808","-127"
"4733","599616123950133376","-130"
"4734","599616123957826944","-127"
"4735","599616123965520512","-115"
"4736","599616123973213952","-103"
"4737","599616123980907520","-98"
"4738","599616123988601088","-89"
"4739","599616123996294528","-77"
"4740","599616124003988096","-55"
"4741","599616124011681664","-38"
"4742","599616124019375232","-31"
"4743","599616124027068672","-16"
"4744","599616124034762240","-2"
"4745","599616124042455704","2"
"4746","599616124050149248","7"
"4747","599616124057842816","14"
"4748","599616124065536256","19"
"4749","599616124073229824","12"
"4750","599616124080923392","0"
"4751","599616124088616960","-4"
"4752","599616124096310400","2"
"4753","599616124104003968","2"
"4754","599616124111697536","0"
"4755","599616124119390976","-12"
"4756","599616124127084544","-41"
"4757","599616124134778112","-72"
"4758","599616124142471680","-96"
"4759","599616124150165120","-120"
"4760","599616124157858688","-139"
"4761","599616124165552256","-144"
"4762","599616124173245824","-149"
"4763","599616124180939264","-161"
"4764","599616124188632832","-154"
"4765","599616124196326400","-149"
"4766","599616124204019840","-159"
"4767","599616124211713408","-156"
"4768","599616124219406976","-125"
"4769","599616124227100544","-77"
"4770","599616124234793984","-50"
"4771","599616124242487552","-62"
"4772","599616124250181120","-82"
"4773","599616124257874560","-98"
"4774","599616124265568128","-108"
"4775","599616124273261696","-115"
"4776","599616124280955264","-123"
"4777","599616124288648704","-125"
"4778","599616124296342272","-120"
"4779","599616124304035840","-125"
"4780","599616124311729280","-171"
"4781","599616124319422848","-241"
"4782","599616124327116416","-212"
"4783","599616124334809984","21"
"4784","599616124342503424","398"
"4785","599616124350196992","617"
"4786","599616124357890560","364"
"4787","599616124365584000","-106"
"4788","599616124373277568","-272"
"4789","599616124380971136","-209"
"4790","599616124388664704","-190"
"4791","599616124396358144","-185"
"4792","599616124404051712","-154"
"4793","599616124411745280","-154"
"4794","599616124419438848","-159"
"4795","599616124427132288","-132"
"4796","599616124434825856","-118"
"4797","599616124442519424","-130"
"4798","599616124450212864","-120"
"4799","599616124457906432","-94"
"4800","599616124465600000","-86"
"4801","599616124473293568","-94"
"4802","599616124480987008","-79"
"4803","599616124488680576","-60"
"4804","599616124496374144","-50"
"4805","599616124504067584","-45"
"4806","599616124511761152","-41"
"4807","599616124519454720","-36"
"4808","599616124527148288","-36"
"4809","599616124534841728","-45"
"4810","599616124542535296","-48"
"4811","599616124550228864","-45"
"4812","599616124557922304","-45"
"4813","599616124565615872","-45"
"4814","599616124573309440","-43"
"4815","599616124581003008","-62"
"4816","599616124588696448","-98"
"4817","599616124596390016","-123"
"4818","599616124604083546","-137"
"4819","599616124611777152","-159"
"4820","599616124619470720","-185"
"4821","599616124627164160","-209"
"4822","599616124634857728","-221"
"4823","599616124642551296","-219"
"4824","599616124650244864","-212"
"4825","599616124657938304","-221"
"4826","599616124665631872","-231"
"4827","599616124673325440","-219"
"4828","599616124681018880","-205"
"4829","599616124688712448","-178"
"4830","599616124696406016","-132"
"4831","599616124704099584","-110"
"4832","599616124711793024","-125"
"4833","599616124719486592","-137"
"4834","599616124727180160","-142"
"4835","599616124734873728","-168"
"4836","599616124742567168","-188"
"4837","599616124750260736","-164"
"4838","599616124757954304","-144"
"4839","599616124765647744","-168"
"4840","599616124773341312","-209"
"4841","599616124781034880","-267"
"4842","599616124788728448","-296"
"4843","599616124796421888","-94"
"4844","599616124804115456","374"
"4845","599616124811809024","745"
"4846","599616124819502464","569"
"4847","599616124827196032","-2"
"4848","599616124834889600","-311"
"4849","599616124842583168","-250"
"4850","599616124850276608","-202"
"4851","599616124857970176","-219"
"4852","599616124865663744","-185"
"4853","599616124873357184","-154"
